Unnamed: 0,active,empty,lat,lng,time,in_use,name,id,total,date,timestamp,week,Precp,RH,WS,temp
191,1,16,25.057985000000002,121.54898200000001,2016-04-01 13:39:39,50,民生敦化路口,21,66,2016-04-01,13:39:39,4,0.0,70.0,4.2,22.4
416,1,16,25.057985000000002,121.54898200000001,2016-04-01 13:44:39,50,民生敦化路口,21,66,2016-04-01,13:44:39,4,0.0,70.0,4.2,22.4
640,1,14,25.057985000000002,121.54898200000001,2016-04-01 13:49:39,52,民生敦化路口,21,66,2016-04-01,13:49:39,4,0.0,70.0,4.2,22.4
864,1,12,25.057985000000002,121.54898200000001,2016-04-01 13:54:39,54,民生敦化路口,21,66,2016-04-01,13:54:39,4,0.0,70.0,4.2,22.4
1088,1,13,25.057985000000002,121.54898200000001,2016-04-01 13:59:43,53,民生敦化路口,21,66,2016-04-01,13:59:43,4,0.0,70.0,4.2,22.4
1312,1,16,25.057985000000002,121.54898200000001,2016-04-01 14:04:39,50,民生敦化路口,21,66,2016-04-01,14:04:39,4,0.0,71.0,4.0,22.2
1536,1,17,25.057985000000002,121.54898200000001,2016-04-01 14:09:39,49,民生敦化路口,21,66,2016-04-01,14:09:39,4,0.0,71.0,4.0,22.2
1760,1,16,25.057985000000002,121.54898200000001,2016-04-01 14:14:40,50,民生敦化路口,21,66,2016-04-01,14:14:40,4,0.0,71.0,4.0,22.2
1983,1,17,25.057985000000002,121.54898200000001,2016-04-01 14:19:39,49,民生敦化路口,21,66,2016-04-01,14:19:39,4,0.0,71.0,4.0,22.2
2206,1,18,25.057985000000002,121.54898200000001,2016-04-01 14:24:40,48,民生敦化路口,21,66,2016-04-01,14:24:40,4,0.0,71.0,4.0,22.2
2366,1,17,25.057985000000002,121.54898200000001,2016-04-01 14:29:42,49,民生敦化路口,21,66,2016-04-01,14:29:42,4,0.0,71.0,4.0,22.2
2506,1,14,25.057985000000002,121.54898200000001,2016-04-01 14:34:39,52,民生敦化路口,21,66,2016-04-01,14:34:39,4,0.0,71.0,4.0,22.2
2647,1,12,25.057985000000002,121.54898200000001,2016-04-01 14:39:39,54,民生敦化路口,21,66,2016-04-01,14:39:39,4,0.0,71.0,4.0,22.2
2780,1,10,25.057985000000002,121.54898200000001,2016-04-01 14:44:40,56,民生敦化路口,21,66,2016-04-01,14:44:40,4,0.0,71.0,4.0,22.2
2909,1,12,25.057985000000002,121.54898200000001,2016-04-01 14:49:39,54,民生敦化路口,21,66,2016-04-01,14:49:39,4,0.0,71.0,4.0,22.2
3052,1,11,25.057985000000002,121.54898200000001,2016-04-01 14:54:39,55,民生敦化路口,21,66,2016-04-01,14:54:39,4,0.0,71.0,4.0,22.2
3195,1,18,25.057985000000002,121.54898200000001,2016-04-01 14:59:39,48,民生敦化路口,21,66,2016-04-01,14:59:39,4,0.0,71.0,4.0,22.2
3331,1,19,25.057985000000002,121.54898200000001,2016-04-01 15:04:39,47,民生敦化路口,21,66,2016-04-01,15:04:39,4,0.0,70.0,2.9,22.3
3611,1,20,25.057985000000002,121.54898200000001,2016-04-01 15:14:39,45,民生敦化路口,21,66,2016-04-01,15:14:39,4,0.0,70.0,2.9,22.3
