Unnamed: 0,active,empty,lat,lng,time,in_use,name,id,total,date,timestamp,week,Precp,RH,WS,temp
37,1,36,25.079681,121.57545800000001,2016-04-01 13:38:26,14,捷運港墘站(2號出口),122,50,2016-04-01,13:38:26,4,0.0,67.0,2.2,22.0
262,1,36,25.079681,121.57545800000001,2016-04-01 13:44:27,14,捷運港墘站(2號出口),122,50,2016-04-01,13:44:27,4,0.0,67.0,2.2,22.0
486,1,35,25.079681,121.57545800000001,2016-04-01 13:49:27,15,捷運港墘站(2號出口),122,50,2016-04-01,13:49:27,4,0.0,67.0,2.2,22.0
710,1,35,25.079681,121.57545800000001,2016-04-01 13:54:27,15,捷運港墘站(2號出口),122,50,2016-04-01,13:54:27,4,0.0,67.0,2.2,22.0
934,1,35,25.079681,121.57545800000001,2016-04-01 13:59:27,15,捷運港墘站(2號出口),122,50,2016-04-01,13:59:27,4,0.0,67.0,2.2,22.0
1158,1,35,25.079681,121.57545800000001,2016-04-01 14:04:27,15,捷運港墘站(2號出口),122,50,2016-04-01,14:04:27,4,0.0,67.0,2.1,21.9
1382,1,37,25.079681,121.57545800000001,2016-04-01 14:09:27,13,捷運港墘站(2號出口),122,50,2016-04-01,14:09:27,4,0.0,67.0,2.1,21.9
1606,1,37,25.079681,121.57545800000001,2016-04-01 14:14:27,13,捷運港墘站(2號出口),122,50,2016-04-01,14:14:27,4,0.0,67.0,2.1,21.9
1829,1,35,25.079681,121.57545800000001,2016-04-01 14:19:27,15,捷運港墘站(2號出口),122,50,2016-04-01,14:19:27,4,0.0,67.0,2.1,21.9
2052,1,35,25.079681,121.57545800000001,2016-04-01 14:24:27,15,捷運港墘站(2號出口),122,50,2016-04-01,14:24:27,4,0.0,67.0,2.1,21.9
2266,1,36,25.079681,121.57545800000001,2016-04-01 14:29:27,14,捷運港墘站(2號出口),122,50,2016-04-01,14:29:27,4,0.0,67.0,2.1,21.9
2416,1,37,25.079681,121.57545800000001,2016-04-01 14:34:27,13,捷運港墘站(2號出口),122,50,2016-04-01,14:34:27,4,0.0,67.0,2.1,21.9
2548,1,36,25.079681,121.57545800000001,2016-04-01 14:39:27,14,捷運港墘站(2號出口),122,50,2016-04-01,14:39:27,4,0.0,67.0,2.1,21.9
2818,1,40,25.079681,121.57545800000001,2016-04-01 14:49:26,10,捷運港墘站(2號出口),122,50,2016-04-01,14:49:26,4,0.0,67.0,2.1,21.9
3091,1,38,25.079681,121.57545800000001,2016-04-01 14:59:26,12,捷運港墘站(2號出口),122,50,2016-04-01,14:59:26,4,0.0,67.0,2.1,21.9
3378,1,40,25.079681,121.57545800000001,2016-04-01 15:09:27,10,捷運港墘站(2號出口),122,50,2016-04-01,15:09:27,4,0.0,67.0,1.8,22.1
