Unnamed: 0,active,empty,lat,lng,time,in_use,name,id,total,date,timestamp,week,Precp,RH,WS,temp
130,1,25,25.037773,121.51702900000001,2016-04-01 13:39:17,24,國家圖書館,64,50,2016-04-01,13:39:17,4,0.0,64.0,2.8,23.4
355,1,26,25.037773,121.51702900000001,2016-04-01 13:44:18,24,國家圖書館,64,50,2016-04-01,13:44:18,4,0.0,64.0,2.8,23.4
579,1,26,25.037773,121.51702900000001,2016-04-01 13:49:17,24,國家圖書館,64,50,2016-04-01,13:49:17,4,0.0,64.0,2.8,23.4
803,1,26,25.037773,121.51702900000001,2016-04-01 13:53:17,24,國家圖書館,64,50,2016-04-01,13:53:17,4,0.0,64.0,2.8,23.4
1027,1,24,25.037773,121.51702900000001,2016-04-01 13:59:17,26,國家圖書館,64,50,2016-04-01,13:59:17,4,0.0,64.0,2.8,23.4
1251,1,26,25.037773,121.51702900000001,2016-04-01 14:04:17,24,國家圖書館,64,50,2016-04-01,14:04:17,4,0.0,64.0,4.1,22.9
1475,1,26,25.037773,121.51702900000001,2016-04-01 14:09:17,24,國家圖書館,64,50,2016-04-01,14:09:17,4,0.0,64.0,4.1,22.9
1699,1,28,25.037773,121.51702900000001,2016-04-01 14:14:18,22,國家圖書館,64,50,2016-04-01,14:14:18,4,0.0,64.0,4.1,22.9
1922,1,28,25.037773,121.51702900000001,2016-04-01 14:19:17,22,國家圖書館,64,50,2016-04-01,14:19:17,4,0.0,64.0,4.1,22.9
2145,1,28,25.037773,121.51702900000001,2016-04-01 14:24:17,22,國家圖書館,64,50,2016-04-01,14:24:17,4,0.0,64.0,4.1,22.9
2321,1,30,25.037773,121.51702900000001,2016-04-01 14:29:17,20,國家圖書館,64,50,2016-04-01,14:29:17,4,0.0,64.0,4.1,22.9
2469,1,29,25.037773,121.51702900000001,2016-04-01 14:34:19,21,國家圖書館,64,50,2016-04-01,14:34:19,4,0.0,64.0,4.1,22.9
2736,1,31,25.037773,121.51702900000001,2016-04-01 14:44:17,19,國家圖書館,64,50,2016-04-01,14:44:17,4,0.0,64.0,4.1,22.9
2867,1,30,25.037773,121.51702900000001,2016-04-01 14:49:17,20,國家圖書館,64,50,2016-04-01,14:49:17,4,0.0,64.0,4.1,22.9
3007,1,32,25.037773,121.51702900000001,2016-04-01 14:54:20,18,國家圖書館,64,50,2016-04-01,14:54:20,4,0.0,64.0,4.1,22.9
3153,1,30,25.037773,121.51702900000001,2016-04-01 14:59:19,20,國家圖書館,64,50,2016-04-01,14:59:19,4,0.0,64.0,4.1,22.9
3294,1,33,25.037773,121.51702900000001,2016-04-01 15:04:18,17,國家圖書館,64,50,2016-04-01,15:04:18,4,0.0,64.0,3.7,22.7
3425,1,37,25.037773,121.51702900000001,2016-04-01 15:09:17,13,國家圖書館,64,50,2016-04-01,15:09:17,4,0.0,64.0,3.7,22.7
3562,1,33,25.037773,121.51702900000001,2016-04-01 15:14:17,17,國家圖書館,64,50,2016-04-01,15:14:17,4,0.0,64.0,3.7,22.7
3858,1,36,25.037773,121.51702900000001,2016-04-01 15:24:17,14,國家圖書館,64,50,2016-04-01,15:24:17,4,0.0,64.0,3.7,22.7
3988,1,33,25.037773,121.51702900000001,2016-04-01 15:29:18,17,國家圖書館,64,50,2016-04-01,15:29:18,4,0.0,64.0,3.7,22.7
4272,1,34,25.037773,121.51702900000001,2016-04-01 15:39:17,16,國家圖書館,64,50,2016-04-01,15:39:17,4,0.0,64.0,3.7,22.7
4413,1,33,25.037773,121.51702900000001,2016-04-01 15:44:18,17,國家圖書館,64,50,2016-04-01,15:44:18,4,0.0,64.0,3.7,22.7
4549,1,31,25.037773,121.51702900000001,2016-04-01 15:49:17,19,國家圖書館,64,50,2016-04-01,15:49:17,4,0.0,64.0,3.7,22.7
4698,1,30,25.037773,121.51702900000001,2016-04-01 15:54:17,20,國家圖書館,64,50,2016-04-01,15:54:17,4,0.0,64.0,3.7,22.7
4829,1,34,25.037773,121.51702900000001,2016-04-01 15:59:17,16,國家圖書館,64,50,2016-04-01,15:59:17,4,0.0,64.0,3.7,22.7
5094,1,36,25.037773,121.51702900000001,2016-04-01 16:09:17,14,國家圖書館,64,50,2016-04-01,16:09:17,4,0.0,65.0,4.4,22.2
5255,1,35,25.037773,121.51702900000001,2016-04-01 16:14:17,15,國家圖書館,64,50,2016-04-01,16:14:17,4,0.0,65.0,4.4,22.2
5721,1,37,25.037773,121.51702900000001,2016-04-01 16:29:17,13,國家圖書館,64,50,2016-04-01,16:29:17,4,0.0,65.0,4.4,22.2
5881,1,36,25.037773,121.51702900000001,2016-04-01 16:34:17,14,國家圖書館,64,50,2016-04-01,16:34:17,4,0.0,65.0,4.4,22.2
6038,1,35,25.037773,121.51702900000001,2016-04-01 16:39:17,15,國家圖書館,64,50,2016-04-01,16:39:17,4,0.0,65.0,4.4,22.2
6189,1,34,25.037773,121.51702900000001,2016-04-01 16:44:17,16,國家圖書館,64,50,2016-04-01,16:44:17,4,0.0,65.0,4.4,22.2
6335,1,35,25.037773,121.51702900000001,2016-04-01 16:49:17,15,國家圖書館,64,50,2016-04-01,16:49:17,4,0.0,65.0,4.4,22.2
6495,1,39,25.037773,121.51702900000001,2016-04-01 16:54:17,11,國家圖書館,64,50,2016-04-01,16:54:17,4,0.0,65.0,4.4,22.2
6817,1,38,25.037773,121.51702900000001,2016-04-01 17:04:17,12,國家圖書館,64,50,2016-04-01,17:04:17,4,0.0,65.0,3.3,22.0
