Unnamed: 0,active,empty,lat,lng,time,in_use,name,id,total,date,timestamp,week,Precp,RH,WS,temp
148,1,13,25.131142999999998,121.503768,2016-04-01 13:39:39,41,大豐公園,161,56,2016-04-01,13:39:39,4,0.0,62.0,0.7,24.8
373,1,13,25.131142999999998,121.503768,2016-04-01 13:44:39,41,大豐公園,161,56,2016-04-01,13:44:39,4,0.0,62.0,0.7,24.8
597,1,12,25.131142999999998,121.503768,2016-04-01 13:49:39,42,大豐公園,161,56,2016-04-01,13:49:39,4,0.0,62.0,0.7,24.8
821,1,12,25.131142999999998,121.503768,2016-04-01 13:54:40,42,大豐公園,161,56,2016-04-01,13:54:40,4,0.0,62.0,0.7,24.8
1045,1,11,25.131142999999998,121.503768,2016-04-01 13:59:40,43,大豐公園,161,56,2016-04-01,13:59:40,4,0.0,62.0,0.7,24.8
1269,1,11,25.131142999999998,121.503768,2016-04-01 14:04:39,43,大豐公園,161,56,2016-04-01,14:04:39,4,0.0,61.0,0.3,25.4
1493,1,11,25.131142999999998,121.503768,2016-04-01 14:09:39,43,大豐公園,161,56,2016-04-01,14:09:39,4,0.0,61.0,0.3,25.4
1717,1,19,25.131142999999998,121.503768,2016-04-01 14:14:39,35,大豐公園,161,56,2016-04-01,14:14:39,4,0.0,61.0,0.3,25.4
1940,1,26,25.131142999999998,121.503768,2016-04-01 14:19:39,28,大豐公園,161,56,2016-04-01,14:19:39,4,0.0,61.0,0.3,25.4
2163,1,32,25.131142999999998,121.503768,2016-04-01 14:24:39,22,大豐公園,161,56,2016-04-01,14:24:39,4,0.0,61.0,0.3,25.4
2333,1,30,25.131142999999998,121.503768,2016-04-01 14:29:39,24,大豐公園,161,56,2016-04-01,14:29:39,4,0.0,61.0,0.3,25.4
2616,1,31,25.131142999999998,121.503768,2016-04-01 14:39:39,23,大豐公園,161,56,2016-04-01,14:39:39,4,0.0,61.0,0.3,25.4
3167,1,32,25.131142999999998,121.503768,2016-04-01 14:59:42,22,大豐公園,161,56,2016-04-01,14:59:42,4,0.0,61.0,0.3,25.4
3306,1,31,25.131142999999998,121.503768,2016-04-01 15:04:39,23,大豐公園,161,56,2016-04-01,15:04:39,4,0.0,63.0,0.2,24.6
3576,1,30,25.131142999999998,121.503768,2016-04-01 15:14:39,24,大豐公園,161,56,2016-04-01,15:14:39,4,0.0,63.0,0.2,24.6
4425,1,29,25.131142999999998,121.503768,2016-04-01 15:44:39,25,大豐公園,161,56,2016-04-01,15:44:39,4,0.0,63.0,0.2,24.6
4566,1,28,25.131142999999998,121.503768,2016-04-01 15:49:39,26,大豐公園,161,56,2016-04-01,15:49:39,4,0.0,63.0,0.2,24.6
4964,1,29,25.131142999999998,121.503768,2016-04-01 16:04:40,25,大豐公園,161,56,2016-04-01,16:04:40,4,0.0,63.0,0.3,25.0
5108,1,28,25.131142999999998,121.503768,2016-04-01 16:09:39,26,大豐公園,161,56,2016-04-01,16:09:39,4,0.0,63.0,0.3,25.0
5270,1,31,25.131142999999998,121.503768,2016-04-01 16:14:40,23,大豐公園,161,56,2016-04-01,16:14:40,4,0.0,63.0,0.3,25.0
5435,1,39,25.131142999999998,121.503768,2016-04-01 16:19:41,15,大豐公園,161,56,2016-04-01,16:19:41,4,0.0,63.0,0.3,25.0
5589,1,42,25.131142999999998,121.503768,2016-04-01 16:24:44,12,大豐公園,161,56,2016-04-01,16:24:44,4,0.0,63.0,0.3,25.0
6052,1,43,25.131142999999998,121.503768,2016-04-01 16:39:44,11,大豐公園,161,56,2016-04-01,16:39:44,4,0.0,63.0,0.3,25.0
6203,1,41,25.131142999999998,121.503768,2016-04-01 16:44:39,13,大豐公園,161,56,2016-04-01,16:44:39,4,0.0,63.0,0.3,25.0
6668,1,43,25.131142999999998,121.503768,2016-04-01 16:59:39,11,大豐公園,161,56,2016-04-01,16:59:39,4,0.0,63.0,0.3,25.0
6832,1,45,25.131142999999998,121.503768,2016-04-01 17:04:39,9,大豐公園,161,56,2016-04-01,17:04:39,4,0.0,66.0,0.1,24.0
6991,1,50,25.131142999999998,121.503768,2016-04-01 17:09:45,4,大豐公園,161,56,2016-04-01,17:09:45,4,0.0,66.0,0.1,24.0
7151,1,52,25.131142999999998,121.503768,2016-04-01 17:14:39,1,大豐公園,161,56,2016-04-01,17:14:39,4,0.0,66.0,0.1,24.0
