Unnamed: 0,active,empty,lat,lng,time,in_use,name,id,total,date,timestamp,week,Precp,RH,WS,temp
7,1,26,25.111839,121.525888,2016-04-01 13:38:34,13,蘭興公園,133,40,2016-04-01,13:38:34,4,0.0,66.0,2.1,23.9
232,1,27,25.111839,121.525888,2016-04-01 13:44:39,12,蘭興公園,133,40,2016-04-01,13:44:39,4,0.0,66.0,2.1,23.9
456,1,27,25.111839,121.525888,2016-04-01 13:49:34,12,蘭興公園,133,40,2016-04-01,13:49:34,4,0.0,66.0,2.1,23.9
680,1,27,25.111839,121.525888,2016-04-01 13:54:34,12,蘭興公園,133,40,2016-04-01,13:54:34,4,0.0,66.0,2.1,23.9
904,1,26,25.111839,121.525888,2016-04-01 13:59:34,13,蘭興公園,133,40,2016-04-01,13:59:34,4,0.0,66.0,2.1,23.9
1128,1,26,25.111839,121.525888,2016-04-01 14:04:34,13,蘭興公園,133,40,2016-04-01,14:04:34,4,0.0,65.0,1.9,24.3
1352,1,26,25.111839,121.525888,2016-04-01 14:09:34,13,蘭興公園,133,40,2016-04-01,14:09:34,4,0.0,65.0,1.9,24.3
1576,1,26,25.111839,121.525888,2016-04-01 14:14:34,13,蘭興公園,133,40,2016-04-01,14:14:34,4,0.0,65.0,1.9,24.3
1799,1,28,25.111839,121.525888,2016-04-01 14:19:36,11,蘭興公園,133,40,2016-04-01,14:19:36,4,0.0,65.0,1.9,24.3
2022,1,28,25.111839,121.525888,2016-04-01 14:24:34,11,蘭興公園,133,40,2016-04-01,14:24:34,4,0.0,65.0,1.9,24.3
2246,1,31,25.111839,121.525888,2016-04-01 14:29:38,8,蘭興公園,133,40,2016-04-01,14:29:38,4,0.0,65.0,1.9,24.3
2667,1,27,25.111839,121.525888,2016-04-01 14:44:34,12,蘭興公園,133,40,2016-04-01,14:44:34,4,0.0,65.0,1.9,24.3
2802,1,30,25.111839,121.525888,2016-04-01 14:49:34,9,蘭興公園,133,40,2016-04-01,14:49:34,4,0.0,65.0,1.9,24.3
2935,1,32,25.111839,121.525888,2016-04-01 14:54:34,7,蘭興公園,133,40,2016-04-01,14:54:34,4,0.0,65.0,1.9,24.3
3219,1,33,25.111839,121.525888,2016-04-01 15:04:35,6,蘭興公園,133,40,2016-04-01,15:04:35,4,0.0,66.0,2.3,24.1
3358,1,34,25.111839,121.525888,2016-04-01 15:09:35,5,蘭興公園,133,40,2016-04-01,15:09:35,4,0.0,66.0,2.3,24.1
3492,1,35,25.111839,121.525888,2016-04-01 15:14:34,4,蘭興公園,133,40,2016-04-01,15:14:34,4,0.0,66.0,2.3,24.1
3786,1,32,25.111839,121.525888,2016-04-01 15:24:34,7,蘭興公園,133,40,2016-04-01,15:24:34,4,0.0,66.0,2.3,24.1
3919,1,34,25.111839,121.525888,2016-04-01 15:29:34,5,蘭興公園,133,40,2016-04-01,15:29:34,4,0.0,66.0,2.3,24.1
4059,1,35,25.111839,121.525888,2016-04-01 15:34:34,4,蘭興公園,133,40,2016-04-01,15:34:34,4,0.0,66.0,2.3,24.1
4340,1,33,25.111839,121.525888,2016-04-01 15:44:34,6,蘭興公園,133,40,2016-04-01,15:44:34,4,0.0,66.0,2.3,24.1
4473,1,31,25.111839,121.525888,2016-04-01 15:49:34,8,蘭興公園,133,40,2016-04-01,15:49:34,4,0.0,66.0,2.3,24.1
4890,1,30,25.111839,121.525888,2016-04-01 16:04:34,9,蘭興公園,133,40,2016-04-01,16:04:34,4,0.0,65.0,1.0,24.4
5018,1,29,25.111839,121.525888,2016-04-01 16:09:34,10,蘭興公園,133,40,2016-04-01,16:09:34,4,0.0,65.0,1.0,24.4
5170,1,27,25.111839,121.525888,2016-04-01 16:14:34,12,蘭興公園,133,40,2016-04-01,16:14:34,4,0.0,65.0,1.0,24.4
5332,1,29,25.111839,121.525888,2016-04-01 16:19:34,10,蘭興公園,133,40,2016-04-01,16:19:34,4,0.0,65.0,1.0,24.4
5644,1,27,25.111839,121.525888,2016-04-01 16:29:34,12,蘭興公園,133,40,2016-04-01,16:29:34,4,0.0,65.0,1.0,24.4
5791,1,25,25.111839,121.525888,2016-04-01 16:34:34,14,蘭興公園,133,40,2016-04-01,16:34:34,4,0.0,65.0,1.0,24.4
6112,1,26,25.111839,121.525888,2016-04-01 16:44:34,13,蘭興公園,133,40,2016-04-01,16:44:34,4,0.0,65.0,1.0,24.4
6412,1,28,25.111839,121.525888,2016-04-01 16:54:34,11,蘭興公園,133,40,2016-04-01,16:54:34,4,0.0,65.0,1.0,24.4
6573,1,26,25.111839,121.525888,2016-04-01 16:59:34,13,蘭興公園,133,40,2016-04-01,16:59:34,4,0.0,65.0,1.0,24.4
6902,1,25,25.111839,121.525888,2016-04-01 17:09:38,14,蘭興公園,133,40,2016-04-01,17:09:38,4,0.0,66.0,1.6,24.1
7384,1,24,25.111839,121.525888,2016-04-01 17:23:34,15,蘭興公園,133,40,2016-04-01,17:23:34,4,0.0,66.0,1.6,24.1
7548,1,27,25.111839,121.525888,2016-04-01 17:29:35,12,蘭興公園,133,40,2016-04-01,17:29:35,4,0.0,66.0,1.6,24.1
7709,1,32,25.111839,121.525888,2016-04-01 17:33:35,7,蘭興公園,133,40,2016-04-01,17:33:35,4,0.0,66.0,1.6,24.1
7864,1,38,25.111839,121.525888,2016-04-01 17:39:34,1,蘭興公園,133,40,2016-04-01,17:39:34,4,0.0,66.0,1.6,24.1
8032,1,39,25.111839,121.525888,2016-04-01 17:44:36,0,蘭興公園,133,40,2016-04-01,17:44:36,4,0.0,66.0,1.6,24.1
8847,1,34,25.111839,121.525888,2016-04-01 18:09:35,5,蘭興公園,133,40,2016-04-01,18:09:35,4,0.0,68.0,1.5,23.6
9015,1,33,25.111839,121.525888,2016-04-01 18:14:34,6,蘭興公園,133,40,2016-04-01,18:14:34,4,0.0,68.0,1.5,23.6
9192,1,31,25.111839,121.525888,2016-04-01 18:19:35,7,蘭興公園,133,40,2016-04-01,18:19:35,4,0.0,68.0,1.5,23.6
9361,1,29,25.111839,121.525888,2016-04-01 18:24:35,9,蘭興公園,133,40,2016-04-01,18:24:35,4,0.0,68.0,1.5,23.6
9528,1,28,25.111839,121.525888,2016-04-01 18:28:43,10,蘭興公園,133,40,2016-04-01,18:28:43,4,0.0,68.0,1.5,23.6
9697,1,28,25.111839,121.525888,2016-04-01 18:34:35,11,蘭興公園,133,40,2016-04-01,18:34:35,4,0.0,68.0,1.5,23.6
9860,1,26,25.111839,121.525888,2016-04-01 18:39:35,13,蘭興公園,133,40,2016-04-01,18:39:35,4,0.0,68.0,1.5,23.6
10019,1,23,25.111839,121.525888,2016-04-01 18:44:39,16,蘭興公園,133,40,2016-04-01,18:44:39,4,0.0,68.0,1.5,23.6
10189,1,20,25.111839,121.525888,2016-04-01 18:49:36,19,蘭興公園,133,40,2016-04-01,18:49:36,4,0.0,68.0,1.5,23.6
10359,1,16,25.111839,121.525888,2016-04-01 18:54:39,23,蘭興公園,133,40,2016-04-01,18:54:39,4,0.0,68.0,1.5,23.6
10522,1,15,25.111839,121.525888,2016-04-01 18:59:38,24,蘭興公園,133,40,2016-04-01,18:59:38,4,0.0,68.0,1.5,23.6
10695,1,13,25.111839,121.525888,2016-04-01 19:04:35,26,蘭興公園,133,40,2016-04-01,19:04:35,4,0.0,72.0,1.4,22.9
10872,1,12,25.111839,121.525888,2016-04-01 19:09:37,27,蘭興公園,133,40,2016-04-01,19:09:37,4,0.0,72.0,1.4,22.9
11022,1,11,25.111839,121.525888,2016-04-01 19:14:35,28,蘭興公園,133,40,2016-04-01,19:14:35,4,0.0,72.0,1.4,22.9
11186,1,9,25.111839,121.525888,2016-04-01 19:19:36,30,蘭興公園,133,40,2016-04-01,19:19:36,4,0.0,72.0,1.4,22.9
11345,1,11,25.111839,121.525888,2016-04-01 19:24:36,28,蘭興公園,133,40,2016-04-01,19:24:36,4,0.0,72.0,1.4,22.9
11500,1,22,25.111839,121.525888,2016-04-01 19:28:45,17,蘭興公園,133,40,2016-04-01,19:28:45,4,0.0,72.0,1.4,22.9
11663,1,28,25.111839,121.525888,2016-04-01 19:34:36,11,蘭興公園,133,40,2016-04-01,19:34:36,4,0.0,72.0,1.4,22.9
12118,1,27,25.111839,121.525888,2016-04-01 19:48:36,12,蘭興公園,133,40,2016-04-01,19:48:36,4,0.0,72.0,1.4,22.9
12279,1,29,25.111839,121.525888,2016-04-01 19:54:38,10,蘭興公園,133,40,2016-04-01,19:54:38,4,0.0,72.0,1.4,22.9
12436,1,27,25.111839,121.525888,2016-04-01 19:59:40,12,蘭興公園,133,40,2016-04-01,19:59:40,4,0.0,72.0,1.4,22.9
12584,1,26,25.111839,121.525888,2016-04-01 20:04:37,13,蘭興公園,133,40,2016-04-01,20:04:37,4,0.0,72.0,0.1,22.8
12864,1,25,25.111839,121.525888,2016-04-01 20:14:34,14,蘭興公園,133,40,2016-04-01,20:14:34,4,0.0,72.0,0.1,22.8
13018,1,24,25.111839,121.525888,2016-04-01 20:19:36,15,蘭興公園,133,40,2016-04-01,20:19:36,4,0.0,72.0,0.1,22.8
13162,1,22,25.111839,121.525888,2016-04-01 20:23:33,17,蘭興公園,133,40,2016-04-01,20:23:33,4,0.0,72.0,0.1,22.8
13295,1,24,25.111839,121.525888,2016-04-01 20:29:34,15,蘭興公園,133,40,2016-04-01,20:29:34,4,0.0,72.0,0.1,22.8
13440,1,29,25.111839,121.525888,2016-04-01 20:34:34,10,蘭興公園,133,40,2016-04-01,20:34:34,4,0.0,72.0,0.1,22.8
14001,1,30,25.111839,121.525888,2016-04-01 20:54:34,9,蘭興公園,133,40,2016-04-01,20:54:34,4,0.0,72.0,0.1,22.8
14287,1,29,25.111839,121.525888,2016-04-01 21:04:34,10,蘭興公園,133,40,2016-04-01,21:04:34,4,0.0,80.0,0.5,21.9
14434,1,30,25.111839,121.525888,2016-04-01 21:09:34,9,蘭興公園,133,40,2016-04-01,21:09:34,4,0.0,80.0,0.5,21.9
14587,1,33,25.111839,121.525888,2016-04-01 21:14:37,6,蘭興公園,133,40,2016-04-01,21:14:37,4,0.0,80.0,0.5,21.9
14733,1,34,25.111839,121.525888,2016-04-01 21:19:33,5,蘭興公園,133,40,2016-04-01,21:19:33,4,0.0,80.0,0.5,21.9
15012,1,38,25.111839,121.525888,2016-04-01 21:29:34,1,蘭興公園,133,40,2016-04-01,21:29:34,4,0.0,80.0,0.5,21.9
15152,1,39,25.111839,121.525888,2016-04-01 21:34:34,0,蘭興公園,133,40,2016-04-01,21:34:34,4,0.0,80.0,0.5,21.9
15299,1,38,25.111839,121.525888,2016-04-01 21:39:35,1,蘭興公園,133,40,2016-04-01,21:39:35,4,0.0,80.0,0.5,21.9
15457,1,39,25.111839,121.525888,2016-04-01 21:44:34,0,蘭興公園,133,40,2016-04-01,21:44:34,4,0.0,80.0,0.5,21.9
15604,1,37,25.111839,121.525888,2016-04-01 21:49:34,2,蘭興公園,133,40,2016-04-01,21:49:34,4,0.0,80.0,0.5,21.9
15743,1,36,25.111839,121.525888,2016-04-01 21:54:34,3,蘭興公園,133,40,2016-04-01,21:54:34,4,0.0,80.0,0.5,21.9
15886,1,37,25.111839,121.525888,2016-04-01 21:59:34,2,蘭興公園,133,40,2016-04-01,21:59:34,4,0.0,80.0,0.5,21.9
16031,1,39,25.111839,121.525888,2016-04-01 22:04:34,0,蘭興公園,133,40,2016-04-01,22:04:34,4,0.0,92.0,0.0,20.9
16181,1,35,25.111839,121.525888,2016-04-01 22:09:34,4,蘭興公園,133,40,2016-04-01,22:09:34,4,0.0,92.0,0.0,20.9
16340,1,31,25.111839,121.525888,2016-04-01 22:14:34,8,蘭興公園,133,40,2016-04-01,22:14:34,4,0.0,92.0,0.0,20.9
16478,1,28,25.111839,121.525888,2016-04-01 22:18:34,11,蘭興公園,133,40,2016-04-01,22:18:34,4,0.0,92.0,0.0,20.9
16621,1,26,25.111839,121.525888,2016-04-01 22:24:34,13,蘭興公園,133,40,2016-04-01,22:24:34,4,0.0,92.0,0.0,20.9
16775,1,24,25.111839,121.525888,2016-04-01 22:29:43,15,蘭興公園,133,40,2016-04-01,22:29:43,4,0.0,92.0,0.0,20.9
16918,1,23,25.111839,121.525888,2016-04-01 22:34:35,16,蘭興公園,133,40,2016-04-01,22:34:35,4,0.0,92.0,0.0,20.9
17329,1,18,25.111839,121.525888,2016-04-01 22:49:47,21,蘭興公園,133,40,2016-04-01,22:49:47,4,0.0,92.0,0.0,20.9
17463,1,17,25.111839,121.525888,2016-04-01 22:54:35,22,蘭興公園,133,40,2016-04-01,22:54:35,4,0.0,92.0,0.0,20.9
17844,1,18,25.111839,121.525888,2016-04-01 23:09:34,21,蘭興公園,133,40,2016-04-01,23:09:34,4,0.0,94.0,0.5,21.0
