Unnamed: 0,active,empty,lat,lng,time,in_use,name,id,total,date,timestamp,week,Precp,RH,WS,temp
224,1,29,25.037782999999997,121.50170800000001,2016-04-01 13:39:36,15,老松國小,90,44,2016-04-01,13:39:36,4,0.0,64.0,2.8,23.4
448,1,42,25.037782999999997,121.50170800000001,2016-04-01 13:44:35,2,老松國小,90,44,2016-04-01,13:44:35,4,0.0,64.0,2.8,23.4
672,1,42,25.037782999999997,121.50170800000001,2016-04-01 13:49:34,2,老松國小,90,44,2016-04-01,13:49:34,4,0.0,64.0,2.8,23.4
896,1,40,25.037782999999997,121.50170800000001,2016-04-01 13:54:34,4,老松國小,90,44,2016-04-01,13:54:34,4,0.0,64.0,2.8,23.4
1120,1,39,25.037782999999997,121.50170800000001,2016-04-01 13:59:34,5,老松國小,90,44,2016-04-01,13:59:34,4,0.0,64.0,2.8,23.4
1344,1,39,25.037782999999997,121.50170800000001,2016-04-01 14:04:34,5,老松國小,90,44,2016-04-01,14:04:34,4,0.0,64.0,4.1,22.9
1568,1,39,25.037782999999997,121.50170800000001,2016-04-01 14:09:34,5,老松國小,90,44,2016-04-01,14:09:34,4,0.0,64.0,4.1,22.9
1791,1,39,25.037782999999997,121.50170800000001,2016-04-01 14:14:37,5,老松國小,90,44,2016-04-01,14:14:37,4,0.0,64.0,4.1,22.9
2014,1,40,25.037782999999997,121.50170800000001,2016-04-01 14:19:37,4,老松國小,90,44,2016-04-01,14:19:37,4,0.0,64.0,4.1,22.9
2238,1,40,25.037782999999997,121.50170800000001,2016-04-01 14:24:34,4,老松國小,90,44,2016-04-01,14:24:34,4,0.0,64.0,4.1,22.9
2388,1,39,25.037782999999997,121.50170800000001,2016-04-01 14:29:35,5,老松國小,90,44,2016-04-01,14:29:35,4,0.0,64.0,4.1,22.9
2523,1,42,25.037782999999997,121.50170800000001,2016-04-01 14:34:37,2,老松國小,90,44,2016-04-01,14:34:37,4,0.0,64.0,4.1,22.9
2660,1,41,25.037782999999997,121.50170800000001,2016-04-01 14:39:34,3,老松國小,90,44,2016-04-01,14:39:34,4,0.0,64.0,4.1,22.9
3069,1,42,25.037782999999997,121.50170800000001,2016-04-01 14:54:34,2,老松國小,90,44,2016-04-01,14:54:34,4,0.0,64.0,4.1,22.9
3486,1,44,25.037782999999997,121.50170800000001,2016-04-01 15:09:34,0,老松國小,90,44,2016-04-01,15:09:34,4,0.0,64.0,3.7,22.7
3631,1,43,25.037782999999997,121.50170800000001,2016-04-01 15:14:34,1,老松國小,90,44,2016-04-01,15:14:34,4,0.0,64.0,3.7,22.7
3780,1,42,25.037782999999997,121.50170800000001,2016-04-01 15:19:36,2,老松國小,90,44,2016-04-01,15:19:36,4,0.0,64.0,3.7,22.7
4189,1,41,25.037782999999997,121.50170800000001,2016-04-01 15:34:35,3,老松國小,90,44,2016-04-01,15:34:35,4,0.0,64.0,3.7,22.7
4468,1,40,25.037782999999997,121.50170800000001,2016-04-01 15:44:34,4,老松國小,90,44,2016-04-01,15:44:34,4,0.0,64.0,3.7,22.7
4619,1,44,25.037782999999997,121.50170800000001,2016-04-01 15:49:34,0,老松國小,90,44,2016-04-01,15:49:34,4,0.0,64.0,3.7,22.7
4755,1,43,25.037782999999997,121.50170800000001,2016-04-01 15:54:35,1,老松國小,90,44,2016-04-01,15:54:35,4,0.0,64.0,3.7,22.7
4885,1,42,25.037782999999997,121.50170800000001,2016-04-01 15:59:34,2,老松國小,90,44,2016-04-01,15:59:34,4,0.0,64.0,3.7,22.7
5010,1,43,25.037782999999997,121.50170800000001,2016-04-01 16:04:33,1,老松國小,90,44,2016-04-01,16:04:33,4,0.0,65.0,4.4,22.2
5324,1,42,25.037782999999997,121.50170800000001,2016-04-01 16:14:34,2,老松國小,90,44,2016-04-01,16:14:34,4,0.0,65.0,4.4,22.2
5488,1,41,25.037782999999997,121.50170800000001,2016-04-01 16:19:35,3,老松國小,90,44,2016-04-01,16:19:35,4,0.0,65.0,4.4,22.2
5941,1,39,25.037782999999997,121.50170800000001,2016-04-01 16:34:38,5,老松國小,90,44,2016-04-01,16:34:38,4,0.0,65.0,4.4,22.2
6107,1,37,25.037782999999997,121.50170800000001,2016-04-01 16:39:34,7,老松國小,90,44,2016-04-01,16:39:34,4,0.0,65.0,4.4,22.2
7378,1,36,25.037782999999997,121.50170800000001,2016-04-01 17:19:34,8,老松國小,90,44,2016-04-01,17:19:34,4,0.0,65.0,3.3,22.0
7542,1,34,25.037782999999997,121.50170800000001,2016-04-01 17:24:34,10,老松國小,90,44,2016-04-01,17:24:34,4,0.0,65.0,3.3,22.0
7702,1,30,25.037782999999997,121.50170800000001,2016-04-01 17:29:34,14,老松國小,90,44,2016-04-01,17:29:34,4,0.0,65.0,3.3,22.0
7857,1,29,25.037782999999997,121.50170800000001,2016-04-01 17:34:34,15,老松國小,90,44,2016-04-01,17:34:34,4,0.0,65.0,3.3,22.0
8183,1,28,25.037782999999997,121.50170800000001,2016-04-01 17:44:34,16,老松國小,90,44,2016-04-01,17:44:34,4,0.0,65.0,3.3,22.0
8350,1,25,25.037782999999997,121.50170800000001,2016-04-01 17:49:34,19,老松國小,90,44,2016-04-01,17:49:34,4,0.0,65.0,3.3,22.0
8687,1,24,25.037782999999997,121.50170800000001,2016-04-01 17:59:34,19,老松國小,90,44,2016-04-01,17:59:34,4,0.0,65.0,3.3,22.0
9009,1,22,25.037782999999997,121.50170800000001,2016-04-01 18:09:34,21,老松國小,90,44,2016-04-01,18:09:34,4,0.0,67.0,3.0,21.7
9185,1,21,25.037782999999997,121.50170800000001,2016-04-01 18:14:35,22,老松國小,90,44,2016-04-01,18:14:35,4,0.0,67.0,3.0,21.7
9353,1,22,25.037782999999997,121.50170800000001,2016-04-01 18:19:34,21,老松國小,90,44,2016-04-01,18:19:34,4,0.0,67.0,3.0,21.7
9521,1,21,25.037782999999997,121.50170800000001,2016-04-01 18:24:34,22,老松國小,90,44,2016-04-01,18:24:34,4,0.0,67.0,3.0,21.7
9690,1,20,25.037782999999997,121.50170800000001,2016-04-01 18:29:34,23,老松國小,90,44,2016-04-01,18:29:34,4,0.0,67.0,3.0,21.7
