Unnamed: 0,active,empty,lat,lng,time,in_use,name,id,total,date,timestamp,week,Precp,RH,WS,temp
83,1,6,25.045753,121.530697,2016-04-01 13:39:19,34,金山市民路口,100,40,2016-04-01,13:39:19,4,0.0,64.0,2.8,23.4
308,1,7,25.045753,121.530697,2016-04-01 13:44:19,33,金山市民路口,100,40,2016-04-01,13:44:19,4,0.0,64.0,2.8,23.4
532,1,6,25.045753,121.530697,2016-04-01 13:49:20,34,金山市民路口,100,40,2016-04-01,13:49:20,4,0.0,64.0,2.8,23.4
756,1,0,25.045753,121.530697,2016-04-01 13:54:19,40,金山市民路口,100,40,2016-04-01,13:54:19,4,0.0,64.0,2.8,23.4
980,1,0,25.045753,121.530697,2016-04-01 13:59:23,40,金山市民路口,100,40,2016-04-01,13:59:23,4,0.0,64.0,2.8,23.4
1204,1,0,25.045753,121.530697,2016-04-01 14:04:19,40,金山市民路口,100,40,2016-04-01,14:04:19,4,0.0,64.0,4.1,22.9
1428,1,12,25.045753,121.530697,2016-04-01 14:09:19,28,金山市民路口,100,40,2016-04-01,14:09:19,4,0.0,64.0,4.1,22.9
1652,1,18,25.045753,121.530697,2016-04-01 14:14:19,22,金山市民路口,100,40,2016-04-01,14:14:19,4,0.0,64.0,4.1,22.9
1875,1,28,25.045753,121.530697,2016-04-01 14:19:19,12,金山市民路口,100,40,2016-04-01,14:19:19,4,0.0,64.0,4.1,22.9
2098,1,28,25.045753,121.530697,2016-04-01 14:24:19,12,金山市民路口,100,40,2016-04-01,14:24:19,4,0.0,64.0,4.1,22.9
2577,1,30,25.045753,121.530697,2016-04-01 14:39:19,10,金山市民路口,100,40,2016-04-01,14:39:19,4,0.0,64.0,4.1,22.9
2842,1,28,25.045753,121.530697,2016-04-01 14:49:19,12,金山市民路口,100,40,2016-04-01,14:49:19,4,0.0,64.0,4.1,22.9
3123,1,34,25.045753,121.530697,2016-04-01 14:59:19,6,金山市民路口,100,40,2016-04-01,14:59:19,4,0.0,64.0,4.1,22.9
3266,1,28,25.045753,121.530697,2016-04-01 15:04:19,12,金山市民路口,100,40,2016-04-01,15:04:19,4,0.0,64.0,3.7,22.7
3400,1,31,25.045753,121.530697,2016-04-01 15:09:19,9,金山市民路口,100,40,2016-04-01,15:09:19,4,0.0,64.0,3.7,22.7
3692,1,32,25.045753,121.530697,2016-04-01 15:19:19,8,金山市民路口,100,40,2016-04-01,15:19:19,4,0.0,64.0,3.7,22.7
4100,1,33,25.045753,121.530697,2016-04-01 15:34:19,7,金山市民路口,100,40,2016-04-01,15:34:19,4,0.0,64.0,3.7,22.7
4244,1,28,25.045753,121.530697,2016-04-01 15:39:20,12,金山市民路口,100,40,2016-04-01,15:39:20,4,0.0,64.0,3.7,22.7
4390,1,22,25.045753,121.530697,2016-04-01 15:44:20,18,金山市民路口,100,40,2016-04-01,15:44:20,4,0.0,64.0,3.7,22.7
4519,1,23,25.045753,121.530697,2016-04-01 15:49:28,17,金山市民路口,100,40,2016-04-01,15:49:28,4,0.0,64.0,3.7,22.7
4936,1,24,25.045753,121.530697,2016-04-01 16:04:19,16,金山市民路口,100,40,2016-04-01,16:04:19,4,0.0,65.0,4.4,22.2
5066,1,31,25.045753,121.530697,2016-04-01 16:09:19,9,金山市民路口,100,40,2016-04-01,16:09:19,4,0.0,65.0,4.4,22.2
5226,1,32,25.045753,121.530697,2016-04-01 16:14:22,8,金山市民路口,100,40,2016-04-01,16:14:22,4,0.0,65.0,4.4,22.2
5390,1,38,25.045753,121.530697,2016-04-01 16:18:25,2,金山市民路口,100,40,2016-04-01,16:18:25,4,0.0,65.0,4.4,22.2
5851,1,34,25.045753,121.530697,2016-04-01 16:32:32,6,金山市民路口,100,40,2016-04-01,16:32:32,4,0.0,65.0,4.4,22.2
6005,1,35,25.045753,121.530697,2016-04-01 16:39:25,5,金山市民路口,100,40,2016-04-01,16:39:25,4,0.0,65.0,4.4,22.2
6161,1,38,25.045753,121.530697,2016-04-01 16:44:43,2,金山市民路口,100,40,2016-04-01,16:44:43,4,0.0,65.0,4.4,22.2
6311,1,35,25.045753,121.530697,2016-04-01 16:48:18,5,金山市民路口,100,40,2016-04-01,16:48:18,4,0.0,65.0,4.4,22.2
6468,1,33,25.045753,121.530697,2016-04-01 16:54:19,7,金山市民路口,100,40,2016-04-01,16:54:19,4,0.0,65.0,4.4,22.2
6623,1,28,25.045753,121.530697,2016-04-01 16:59:19,12,金山市民路口,100,40,2016-04-01,16:59:19,4,0.0,65.0,4.4,22.2
6788,1,24,25.045753,121.530697,2016-04-01 17:04:19,16,金山市民路口,100,40,2016-04-01,17:04:19,4,0.0,65.0,3.3,22.0
6953,1,25,25.045753,121.530697,2016-04-01 17:09:38,15,金山市民路口,100,40,2016-04-01,17:09:38,4,0.0,65.0,3.3,22.0
7271,1,24,25.045753,121.530697,2016-04-01 17:19:19,16,金山市民路口,100,40,2016-04-01,17:19:19,4,0.0,65.0,3.3,22.0
7439,1,20,25.045753,121.530697,2016-04-01 17:24:19,20,金山市民路口,100,40,2016-04-01,17:24:19,4,0.0,65.0,3.3,22.0
7604,1,19,25.045753,121.530697,2016-04-01 17:29:20,21,金山市民路口,100,40,2016-04-01,17:29:20,4,0.0,65.0,3.3,22.0
7762,1,16,25.045753,121.530697,2016-04-01 17:34:19,24,金山市民路口,100,40,2016-04-01,17:34:19,4,0.0,65.0,3.3,22.0
7919,1,12,25.045753,121.530697,2016-04-01 17:39:19,28,金山市民路口,100,40,2016-04-01,17:39:19,4,0.0,65.0,3.3,22.0
8252,1,15,25.045753,121.530697,2016-04-01 17:49:19,25,金山市民路口,100,40,2016-04-01,17:49:19,4,0.0,65.0,3.3,22.0
8414,1,16,25.045753,121.530697,2016-04-01 17:54:19,24,金山市民路口,100,40,2016-04-01,17:54:19,4,0.0,65.0,3.3,22.0
8580,1,17,25.045753,121.530697,2016-04-01 17:59:19,23,金山市民路口,100,40,2016-04-01,17:59:19,4,0.0,65.0,3.3,22.0
8902,1,20,25.045753,121.530697,2016-04-01 18:09:19,20,金山市民路口,100,40,2016-04-01,18:09:19,4,0.0,67.0,3.0,21.7
9076,1,26,25.045753,121.530697,2016-04-01 18:14:19,14,金山市民路口,100,40,2016-04-01,18:14:19,4,0.0,67.0,3.0,21.7
9247,1,25,25.045753,121.530697,2016-04-01 18:19:19,15,金山市民路口,100,40,2016-04-01,18:19:19,4,0.0,67.0,3.0,21.7
